,Unnamed: 0,id,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais
404,404,a94362967ac8a92aa1f34c1449f16a7e47eeda7f76a5353ccff5a87d31944eb3,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.6575342465753424,1 a 5,False,False,False,False,False,2016-03-02,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,PI,VERDE,ACIMA DE 1 ANO,27.0,MEDIA,,False,,,SUDESTE PIAUIENSE,PICOS,False,1.0,1.0,0.0,72.0,72.0,72.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,291.48333333333335,461.1,121.86666666666666,121.86666666666666,461.1,291.48333333333335,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,5.5,8.0,3.0,515160.0,257580.0,329702.4,185457.6,515160.0,257580.0,329702.4,185457.6,1030320.0,515160.0,659404.8,370915.2,1030320.0,515160.0,659404.8,370915.2,,,,,0.0,0.0,0.0,0.0,0.0,2.0,1030320.0,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",210000.0,210000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
312,312,e9b7ec14a83e25aa3bf1cf088504be4c0a9341a79cb92a03cb8ff80e10351fea,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,11.112328767123287,10 a 15,False,False,False,False,False,2007-09-20,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AM,AZUL,ACIMA DE 1 ANO,21.0,ALTA,BOA,False,,919.56,CENTRO AMAZONENSE,COARI,False,2.0,2.0,0.0,51.0,55.0,47.0,2.0,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,145.85,187.9,103.8,103.8,187.9,145.85,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,61819.19921875,61819.19921875,61819.2,61819.2,61819.19921875,61819.19921875,61819.2,61819.2,1115457.59375,557728.796875,930000.0,185457.6,1115457.59375,557728.796875,930000.0,185457.6,,,,,0.0,0.0,0.0,0.0,0.0,2.0,1115457.59375,"ATE R$ 81.000,00","ATE R$ 81.000,00",61819.2,61819.2,14.0,1.0,0.0,100.0,,,,1.0,,,,,,,,,1.0,,,1.0,73.93333333333334,0.0,0.0,14.0,15.0,36.142222222222216,95.23333333333332,3.066666666666667,95.23333333333332,95.23333333333332,95.23333333333332,1.0,1.0,1.0,0.0,0.0,0.0,0
58,58,65ed01d715525139c8eba232100425a81d6f76ee4c7dcb9edbec999be82fa0ab,False,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,4.920547945205478,1 a 5,False,False,False,False,False,2013-11-27,False,True,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,8,3,,,,False,RN,VERDE,ACIMA DE 1 ANO,50.0,ALTA,,False,,896.06,CENTRAL POTIGUAR,SERIDO OCIDENTAL,True,3.0,3.0,0.0,56.33333333333334,68.0,40.0,3.0,,2.0,1.0,,,,,,,,,,,,,,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,484.36666666666673,518.6666666666666,450.06666666666666,450.06666666666666,518.6666666666666,484.36666666666673,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,7.5,14.0,1.0,1071532.8125,535766.40625,968500.8,103032.0,1071532.8125,535766.40625,968500.8,103032.0,2143065.625,1071532.8125,1937001.6,206064.0,2143065.625,1071532.8125,1937001.6,206064.0,,,,,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 4.800.000,01 A R$ 10.000.000,00",210000.0,8579208.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
146,146,7e4e65d124b2f0ca272eb7c667be57cf3bb409c42438787bd428b58fd72b4791,True,SOCIEDADE EMPRESARIA LIMITADA,RN,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,28.14794520547945,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,True,,,1.0,0.0,True,,0,1,,,,False,RN,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,28114.0,2219.0,LESTE POTIGUAR,NATAL,False,2.0,2.0,0.0,61.0,63.0,59.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,214.7333333333333,214.7333333333333,214.7333333333333,214.7333333333333,214.7333333333333,214.7333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,494553.59375,494553.59375,494553.6,494553.6,494553.59375,494553.59375,494553.6,494553.6,1483660.75,1483660.75,1483660.8,1483660.8,1483660.75,1483660.75,1483660.8,1483660.8,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1483660.75,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",370915.2,370915.2,11.0,2.0,100.0,0.0,,,,1.0,,,,,,1.0,,1.0,1.0,,,2.0,21.133333333333333,0.0,0.0,11.0,13.0,42.887179487179495,309.3333333333333,0.9333333333333332,199.76666666666665,309.3333333333333,90.2,2.0,2.0,5.0,0.0,-60.0,0.0,0
10,10,d37003c6e5d299c3fcd45f36ec6c26d39770f1d52edc415583f283c05bdd3f26,True,SOCIEDADE EMPRESARIA LIMITADA,RO,ENTIDADES EMPRESARIAIS,BENS DE CONSUMO,INDUSTRIA,3.7561643835616434,1 a 5,False,False,False,False,False,2015-01-26,False,False,True,NAO,FABRICACAO DE PRODUTOS DIVERSOS,INDUSTRIAS DE TRANSFORMACAO,False,False,False,,,,,True,,0,0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,,938.19,,,False,2.0,2.0,0.0,24.0,24.0,24.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,84.43333333333334,84.43333333333334,84.43333333333334,84.43333333333334,84.43333333333334,84.43333333333334,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,82425.6015625,82425.6015625,82425.6,82425.6,82425.6015625,82425.6015625,82425.6,82425.6,206064.0,206064.0,206064.0,206064.0,206064.0,206064.0,206064.0,206064.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,206064.0,"ATE R$ 81.000,00","ATE R$ 81.000,00",51516.0,51516.0,0.0,1.0,0.0,100.0,,,1.0,,,,,,,,,,,1.0,,1.0,23.2,0.0,0.0,0.0,1.0,23.2,23.2,23.2,23.2,23.2,23.2,1.0,1.0,0.0,0.0,,0.0,0
355,355,ec6f7d6d94dae94aba783c150da1cf1c8fb6d9e1b51fc3b64ad5df5b3b23bdf9,True,EMPRESARIO INDIVIDUAL,RN,OUTROS,COMERCIO VAREJISTA,COMERCIO,2.2301369863013702,1 a 5,False,False,False,False,False,2016-08-05,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,RN,VERDE,ACIMA DE 1 ANO,24.0,ALTA,,False,,1298.69,LESTE POTIGUAR,NATAL,False,1.0,1.0,0.0,28.0,28.0,28.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.066666666666666,9.066666666666666,9.066666666666666,9.066666666666666,9.066666666666666,9.066666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,123638.3984375,123638.3984375,123638.4,123638.4,123638.3984375,123638.3984375,123638.4,123638.4,370915.1875,370915.1875,370915.2,370915.2,370915.1875,370915.1875,370915.2,370915.2,,,,,0.0,0.0,0.0,0.0,0.0,1.0,370915.1875,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",370915.2,370915.2,0.0,2.0,0.0,100.0,,1.0,,,1.0,,,,,,,,2.0,,,2.0,5.933333333333334,1.0,0.0,0.0,2.0,11.533333333333333,17.133333333333333,5.933333333333334,11.533333333333333,17.133333333333333,5.933333333333334,2.0,1.0,0.0,100.0,,0.0,0
365,365,b542803f21de8716a68807725838c5b238632d0fecdc9e3b4c593d251b5ed73f,False,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,13.18082191780822,10 a 15,False,False,False,False,False,2005-08-26,False,False,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,40,10,,,,False,MA,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,,953.41,NORTE MARANHENSE,AGLOMERACAO URBANA DE SAO LUIS,False,3.0,1.0,2.0,65.0,65.0,65.0,1.0,,1.0,,,,,,,2.0,0.0,0.0,0.0,0.0,10.940451745379876,19.3347022587269,2.5462012320328538,9.0,14.0,9.0,9.0,0.0,0.0,0.0,0.0,130.26666666666668,235.4,31.0,31.0,235.4,130.26666666666668,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,3.0,2.0,8.0,1.0,1.0,2.0,4.0,1.0,1481.0,2271.0,454.2,1307.0,0.0,96314313.625,24078578.40625,55060300.0,741830.4,143399933.625,35849983.40625,83517736.0,741830.4,470915908.75,52323989.86111111,275301500.0,210000.0,618466820.75,68718535.63888891,329711500.0,210000.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 1.500.000,01 A R$ 4.800.000,00","DE R$ 300.000.000,01 A R$ 500.000.000,00",1730937.6,352719740.0,38.0,1504.0,20.0,80.0,,4.0,,3.0,1.0,1.0,,,1.0,,,1.0,9.0,,,10.0,4.4,4.0,6.0,38.0,48.0,35.67083333333332,166.3,0.0,44.12666666666667,166.3,4.4,10.0,12.0,17.0,-16.666666666666664,-41.17647058823529,54.54545454545455,44
341,341,6dde1c3e1a8fd62845ff7085b793e532e8724d7da729e3d378e58337dcbf8c4d,False,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,8.435616438356165,5 a 10,False,False,False,False,False,2010-05-24,False,False,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,5,0,,,,False,MA,VERDE,ACIMA DE 1 ANO,24.0,MEDIA,BOA,False,,431.75,LESTE MARANHENSE,CHAPADAS DO ALTO ITAPECURU,False,2.0,2.0,0.0,44.5,62.0,27.0,2.0,,1.0,1.0,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,95.35555555555555,102.26666666666668,87.93333333333334,87.93333333333334,102.26666666666668,95.35555555555555,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,15.0,15.0,7.5,14.0,1.0,927288.01171875,463644.005859375,865468.8,61819.2,927288.01171875,463644.005859375,865468.8,61819.2,2960954.5,986984.8333333335,2596406.5,154548.0,3170954.5,1056984.833333333,2806406.5,154548.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",432734.4,34934144.0,8.0,217.0,60.0,40.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,5.0,,,5.0,20.2,0.0,1.0,8.0,13.0,30.14102564102564,93.26666666666668,2.033333333333333,40.81333333333335,93.26666666666668,23.2,5.0,6.0,5.0,-16.666666666666664,0.0,18.181818181818183,55
36,36,e5aeb8197c61261b80d66f1da4e3760e240a1f5557208afbde7feb16ffc6440a,True,EMPRESARIO INDIVIDUAL,PI,OUTROS,BENS DE CONSUMO,INDUSTRIA,23.73150684931507,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,FABRICACAO DE PRODUTOS ALIMENTICIOS,INDUSTRIAS DE TRANSFORMACAO,False,False,True,,,3.0,1.0,True,,1,3,,,,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,125654.0,,CENTRO NORTE PIAUIENSE,TERESINA,False,1.0,1.0,0.0,60.0,60.0,60.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,27.73333333333333,27.73333333333333,27.73333333333333,27.73333333333333,27.73333333333333,27.73333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,930000.0,930000.0,930000.0,930000.0,930000.0,930000.0,930000.0,930000.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,930000.0,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",1081836.0,1081836.0,14.0,7.0,71.43,28.57,,2.0,,2.0,,,,1.0,1.0,1.0,,,6.0,1.0,,7.0,8.033333333333333,2.0,2.0,14.0,21.0,35.93650793650794,234.26666666666668,1.8666666666666667,50.895238095238106,234.26666666666668,8.033333333333333,7.0,7.0,10.0,0.0,-30.000000000000004,28.57142857142857,0
157,157,782c534bce254f73d7309c9a8e802c5ae1d05afad600199949076325c7e2526e,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,9.734246575342468,5 a 10,False,False,False,False,False,2009-02-04,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,MA,AZUL,ACIMA DE 1 ANO,24.0,MEDIA,,False,,422.26,CENTRO MARANHENSE,ALTO MEARIM E GRAJAU,True,2.0,2.0,0.0,56.0,56.0,56.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,106.06666666666666,106.06666666666666,106.06666666666666,106.06666666666666,106.06666666666666,106.06666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,123638.3984375,123638.3984375,123638.4,123638.4,123638.3984375,123638.3984375,123638.4,123638.4,370915.1875,370915.1875,370915.2,370915.2,370915.1875,370915.1875,370915.2,370915.2,,,,,0.0,0.0,0.0,0.0,0.0,1.0,370915.1875,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
299,299,40ef323231d4ecb628441ad05f2453095e45524ea1cc91be9bfdd17fa12e64fb,False,EMPRESARIO INDIVIDUAL,AM,OUTROS,COMERCIO VAREJISTA,COMERCIO,0.5643835616438356,<= 1,False,False,False,False,False,2018-04-05,False,True,True,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,,,0,0,,,,,AM,CINZA,SEM INFORMACAO,,ALTA,,False,,1030.29,CENTRO AMAZONENSE,MANAUS,False,1.0,1.0,0.0,39.0,39.0,39.0,1.0,,,1.0,,,,,,,,,,,,,,4.0,9.0,5.0,9.0,0.0,0.0,0.0,0.0,53.422222222222224,103.26666666666668,1.5666666666666669,1.5666666666666669,103.26666666666668,53.422222222222224,,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,61.0,141.0,15.666666666666664,31.0,8.0,3688545.5625,526935.0803571428,927288.0,185457.6,8469230.625,941025.625,1916395.2,453340.8,11065636.875,1229515.208333333,2781864.0,0.0,26037690.75,2893076.75,5959185.5,1360022.4,19.0,3.8,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3585513.625,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",556372.8,1360022.4,0.0,8.0,33.33,66.67,,1.0,2.0,,,,,,,,,,3.0,,,3.0,4.966666666666667,4.0,0.0,0.0,4.0,5.716666666666668,5.966666666666668,4.966666666666667,5.716666666666668,5.966666666666668,4.966666666666667,4.0,0.0,0.0,,,0.0,5
51,51,d7cd78925af3dc43805480a0538fd6dfc387dbab810be4bbade73a786065372d,True,SOCIEDADE EMPRESARIA LIMITADA,AM,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,34.084931506849315,> 20,False,False,False,False,False,2005-11-03,False,False,False,SIM,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,0,0,,,,False,AM,LARANJA,ACIMA DE 1 ANO,23.0,MEDIA,,False,,911.39,CENTRO AMAZONENSE,MANAUS,False,3.0,3.0,0.0,63.66666666666666,67.0,60.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,224.95,248.7,201.2,201.2,248.7,224.95,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.5,3.0,0.0,185457.59375,185457.59375,185457.6,185457.6,185457.59375,185457.59375,185457.6,185457.6,766372.8125,383186.40625,556372.8,210000.0,766372.8125,383186.40625,556372.8,210000.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,766372.8125,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 360.000,01 A R$ 1.500.000,00",210000.0,420000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
41,41,ebc94004353350b0c584663d0c669251e5fb1098b75386efa878d0607097a3f9,True,SOCIEDADE EMPRESARIA LIMITADA,MA,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,4.515068493150685,1 a 5,False,False,False,False,False,2014-04-24,False,True,True,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,True,,0,0,,,,False,MA,AZUL,ACIMA DE 1 ANO,50.0,ALTA,,False,,712.17,OESTE MARANHENSE,PINDARE,False,2.0,2.0,0.0,33.5,43.0,24.0,2.0,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,125.63333333333334,125.63333333333334,125.63333333333334,125.63333333333334,125.63333333333334,125.63333333333334,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,247276.796875,247276.796875,247276.8,247276.8,247276.796875,247276.796875,247276.8,247276.8,741830.375,741830.375,741830.4,741830.4,741830.375,741830.375,741830.4,741830.4,,,,,0.0,0.0,0.0,0.0,0.0,1.0,741830.375,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 81.000,01 A R$ 360.000,00",247276.8,247276.8,9.0,2.0,50.0,50.0,,2.0,,,,,,,,,,2.0,,,,2.0,5.966666666666668,2.0,2.0,9.0,12.0,13.755555555555556,32.46666666666667,1.0,11.02222222222222,21.133333333333333,5.966666666666668,3.0,3.0,6.0,0.0,-50.0,66.66666666666667,0
192,192,f957404bbd2c30a5afba03a20c7ba1526e6d1982a987d5cfb29a25f90e6bfbfe,False,SOCIEDADE EMPRESARIA LIMITADA,PI,ENTIDADES EMPRESARIAIS,COMERCIO VAREJISTA,COMERCIO,13.150684931506849,10 a 15,False,False,False,False,False,2005-09-06,False,False,False,NAO,COMERCIO VAREJISTA,COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,False,False,False,,,,,False,,7,4,,,,False,PI,VERDE,ACIMA DE 1 ANO,22.0,ALTA,,False,,643.07,SUDOESTE PIAUIENSE,ALTO MEDIO GURGUEIA,False,5.0,5.0,0.0,28.5,31.0,25.0,4.0,,2.0,2.0,,,,,,,,,,,,,,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,124.06666666666666,124.3,123.83333333333331,123.83333333333331,124.3,124.06666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,37.0,82.0,41.0,61.0,21.0,1298203.1875,649101.59375,659404.8,638798.4,3111566.375,1555783.1875,2472768.0,638798.4,3894609.625,1947304.8125,1978214.4,1916395.2,9334699.25,4667349.625,7418304.0,1916395.2,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,"DE R$ 81.000,01 A R$ 360.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",309096.0,12511094.0,4.0,100.0,100.0,0.0,,,2.0,1.0,,,,,,,,,1.0,2.0,,3.0,14.066666666666665,0.0,0.0,4.0,7.0,17.895238095238096,35.4,6.0,23.53333333333333,35.4,14.066666666666665,3.0,3.0,3.0,0.0,0.0,0.0,36
